			AU	AU	AU	AU	AU	AU	AT	AT	AT	AT	AT	AT	BE	BE	BE	BE	BE	BE	BR	BR	BR	BR	BR	BR	BG	BG	BG	BG	BG	BG	CA	CA	CA	CA	CA	CA	CN	CN	CN	CN	CN	CN	CY	CY	CY	CY	CY	CY	CZ	CZ	CZ	CZ	CZ	CZ	DK	DK	DK	DK	DK	DK	EE	EE	EE	EE	EE	EE	FI	FI	FI	FI	FI	FI	FR	FR	FR	FR	FR	FR	DE	DE	DE	DE	DE	DE	GR	GR	GR	GR	GR	GR	HU	HU	HU	HU	HU	HU	HR	HR	HR	HR	HR	HR	IN	IN	IN	IN	IN	IN	ID	ID	ID	ID	ID	ID	IE	IE	IE	IE	IE	IE	IT	IT	IT	IT	IT	IT	JP	JP	JP	JP	JP	JP	LV	LV	LV	LV	LV	LV	LT	LT	LT	LT	LT	LT	LU	LU	LU	LU	LU	LU	MT	MT	MT	MT	MT	MT	MX	MX	MX	MX	MX	MX	NL	NL	NL	NL	NL	NL	NO	NO	NO	NO	NO	NO	PL	PL	PL	PL	PL	PL	PT	PT	PT	PT	PT	PT	RO	RO	RO	RO	RO	RO	RU	RU	RU	RU	RU	RU	SK	SK	SK	SK	SK	SK	SI	SI	SI	SI	SI	SI	ZA	ZA	ZA	ZA	ZA	ZA	KR	KR	KR	KR	KR	KR	ES	ES	ES	ES	ES	ES	SE	SE	SE	SE	SE	SE	CH	CH	CH	CH	CH	CH	TR	TR	TR	TR	TR	TR	GB	GB	GB	GB	GB	GB	US	US	US	US	US	US	WA	WA	WA	WA	WA	WA	WL	WL	WL	WL	WL	WL	WE	WE	WE	WE	WE	WE	WF	WF	WF	WF	WF	WF	WM	WM	WM	WM	WM	WM
Heptachlor	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hexabr.-biph.	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mirex	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Toxaphene	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCH	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDT	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCB	tonnes	air	0,001206836	0	0	0	0	0	0,000299249	0	0	0	0	0	0,000319755	0	0	0	0	0	0,005665023	0	0	0	0	0	0,001810144	0	0	0	0	0	0,001727959	0	0	0	0	0	0,347259059	0	0	0	0	0	7,87607E-06	0	0	0	0	0	0,002907946	0	0	0	0	0	0,000641982	0	0	0	0	0	0,000333271	0	0	0	0	0	0,000400358	0	0	0	0	0	0,005104482	0	0	0	0	0	0,003305539	0	0	0	0	0	0,000532514	0	0	0	0	0	0,001683727	0	0	0	0	0	0,00025569	0	0	0	0	0	0,13317823	0	0	0	0	0	0,041493874	0	0	0	0	0	0,002085128	0	0	0	0	0	0,001415584	0	0	0	0	0	1,95593E-05	0	0	0	0	0	0,000599275	0	0	0	0	0	0,000649731	0	0	0	0	0	5,42029E-06	0	0	0	0	0	0	0	0	0	0	0	0,004247408	0	0	0	0	0	0,000187688	0	0	0	0	0	0,001127607	0	0	0	0	0	0,039710702	0	0	0	0	0	0,000425099	0	0	0	0	0	0,002735905	0	0	0	0	0	0,022236844	0	0	0	0	0	0,000592321	0	0	0	0	0	0,000154911	0	0	0	0	0	0,021137512	0	0	0	0	0	0,000494321	0	0	0	0	0	0,001640088	0	0	0	0	0	0,000140804	0	0	0	0	0	0,000124462	0	0	0	0	0	0,036392215	0	0	0	0	0	0,001984325	0	0	0	0	0	0,007340017	0	0	0	0	0	0,084983989	0	0	0	0	0	0,016425123	0	0	0	0	0	0,012593906	0	0	0	0	0	0,178303431	0	0	0	0	0	0,000899486	0	0	0	0	0
dioxin	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PM10	tonnes	air	18842,12567	0	0	0	0	0	5632,945873	0	0	0	0	0	4357,478867	0	0	0	0	0	68216,27887	0	0	0	0	0	9297,062418	0	0	0	0	0	19834,88686	0	0	0	0	0	965077,7621	0	0	0	0	0	406,9746201	0	0	0	0	0	14278,88633	0	0	0	0	0	8077,474652	0	0	0	0	0	3641,409177	0	0	0	0	0	5264,25197	0	0	0	0	0	63975,85458	0	0	0	0	0	40013,35791	0	0	0	0	0	8381,110359	0	0	0	0	0	10658,54449	0	0	0	0	0	3143,27803	0	0	0	0	0	1486138,006	0	0	0	0	0	470076,5394	0	0	0	0	0	6808,708078	0	0	0	0	0	27369,32687	0	0	0	0	0	18722,15604	0	0	0	0	0	4805,212715	0	0	0	0	0	3582,46004	0	0	0	0	0	190,0142781	0	0	0	0	0	87,66310066	0	0	0	0	0	60001,52244	0	0	0	0	0	4124,914868	0	0	0	0	0	13530,47042	0	0	0	0	0	103281,9068	0	0	0	0	0	6914,030138	0	0	0	0	0	30503,54644	0	0	0	0	0	57539,76383	0	0	0	0	0	1927,610425	0	0	0	0	0	2558,124521	0	0	0	0	0	72501,74881	0	0	0	0	0	12115,70285	0	0	0	0	0	20949,0078	0	0	0	0	0	3131,095144	0	0	0	0	0	2086,890354	0	0	0	0	0	100994,8472	0	0	0	0	0	22372,77991	0	0	0	0	0	141258,9178	0	0	0	0	0	545566,9047	0	0	0	0	0	174729,9104	0	0	0	0	0	45981,12976	0	0	0	0	0	1857301,22	0	0	0	0	0	40369,67956	0	0	0	0	0
PAH (total of 4 components, sum of EM_AIR.43, 45, 46, 47)	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Benzene	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1,3 Butadiene	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Formaldehyd	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PM2.5	tonnes	air	20806,11205	0	0	0	0	0	6120,365914	0	0	0	0	0	4784,701687	0	0	0	0	0	72721,6151	0	0	0	0	0	9610,559975	0	0	0	0	0	21602,80558	0	0	0	0	0	1074253,12	0	0	0	0	0	481,4589765	0	0	0	0	0	14534,02548	0	0	0	0	0	8568,096132	0	0	0	0	0	3784,457797	0	0	0	0	0	5707,99173	0	0	0	0	0	68339,42274	0	0	0	0	0	40148,07994	0	0	0	0	0	9204,2106	0	0	0	0	0	11260,7829	0	0	0	0	0	3388,504826	0	0	0	0	0	1536790,059	0	0	0	0	0	486776,4662	0	0	0	0	0	6649,853436	0	0	0	0	0	30232,69246	0	0	0	0	0	22835,45236	0	0	0	0	0	5196,855425	0	0	0	0	0	3982,461339	0	0	0	0	0	218,595383	0	0	0	0	0	105,7409186	0	0	0	0	0	64488,22011	0	0	0	0	0	4757,915598	0	0	0	0	0	14140,37853	0	0	0	0	0	110693,0841	0	0	0	0	0	7477,020267	0	0	0	0	0	31826,25332	0	0	0	0	0	80853,73035	0	0	0	0	0	2357,791686	0	0	0	0	0	2758,672929	0	0	0	0	0	79435,82436	0	0	0	0	0	7169,765869	0	0	0	0	0	23786,34947	0	0	0	0	0	3595,528955	0	0	0	0	0	2499,400901	0	0	0	0	0	107290,1605	0	0	0	0	0	23870,7883	0	0	0	0	0	160404,9061	0	0	0	0	0	584270,6105	0	0	0	0	0	182848,2198	0	0	0	0	0	51618,81401	0	0	0	0	0	1923078,803	0	0	0	0	0	47386,71756	0	0	0	0	0
Furans	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Benzo-[a]-pyrene	tonnes	air	4,273454925	0	0	0	0	0	1,300286746	0	0	0	0	0	1,459830965	0	0	0	0	0	19,00743842	0	0	0	0	0	3,472340806	0	0	0	0	0	6,944544808	0	0	0	0	0	515,3978511	0	0	0	0	0	0,211620408	0	0	0	0	0	5,211095276	0	0	0	0	0	2,547539328	0	0	0	0	0	1,074645219	0	0	0	0	0	2,393885556	0	0	0	0	0	18,9604494	0	0	0	0	0	10,04040735	0	0	0	0	0	4,274759299	0	0	0	0	0	3,671776011	0	0	0	0	0	1,004484229	0	0	0	0	0	524,4010655	0	0	0	0	0	154,744791	0	0	0	0	0	8,279651461	0	0	0	0	0	5,43878943	0	0	0	0	0	51,69083714	0	0	0	0	0	1,650391062	0	0	0	0	0	1,309113104	0	0	0	0	0	0,071242118	0	0	0	0	0	0,001558324	0	0	0	0	0	15,89079229	0	0	0	0	0	0,670865875	0	0	0	0	0	4,454020412	0	0	0	0	0	55,77516592	0	0	0	0	0	1,599211453	0	0	0	0	0	9,343952769	0	0	0	0	0	32,14498635	0	0	0	0	0	0,890931322	0	0	0	0	0	0,598339993	0	0	0	0	0	36,30139583	0	0	0	0	0	14,56980862	0	0	0	0	0	4,761073078	0	0	0	0	0	0,573898333	0	0	0	0	0	0,801990233	0	0	0	0	0	55,07345629	0	0	0	0	0	15,93408265	0	0	0	0	0	30,67100646	0	0	0	0	0	209,8560885	0	0	0	0	0	64,52093622	0	0	0	0	0	22,1819436	0	0	0	0	0	612,3841959	0	0	0	0	0	52,77884502	0	0	0	0	0
PBDEs	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Benzo-[b]-fluoranthene	tonnes	air	4,887130574	0	0	0	0	0	1,699267344	0	0	0	0	0	1,957758002	0	0	0	0	0	20,90085804	0	0	0	0	0	4,389948665	0	0	0	0	0	7,895185029	0	0	0	0	0	703,5468804	0	0	0	0	0	0,265697403	0	0	0	0	0	6,776482225	0	0	0	0	0	2,767867594	0	0	0	0	0	1,169986439	0	0	0	0	0	2,761811942	0	0	0	0	0	21,77442227	0	0	0	0	0	13,42900681	0	0	0	0	0	5,879976511	0	0	0	0	0	4,474201389	0	0	0	0	0	1,146879502	0	0	0	0	0	559,0504598	0	0	0	0	0	163,9992356	0	0	0	0	0	10,45842377	0	0	0	0	0	6,551591294	0	0	0	0	0	61,26597045	0	0	0	0	0	1,894042465	0	0	0	0	0	1,649763379	0	0	0	0	0	0,092305531	0	0	0	0	0	0,007358078	0	0	0	0	0	17,31809529	0	0	0	0	0	0,960742486	0	0	0	0	0	4,790656587	0	0	0	0	0	79,39197319	0	0	0	0	0	1,813695651	0	0	0	0	0	9,962744776	0	0	0	0	0	46,45570192	0	0	0	0	0	1,268012443	0	0	0	0	0	0,67459755	0	0	0	0	0	47,80405402	0	0	0	0	0	17,39726353	0	0	0	0	0	6,323550042	0	0	0	0	0	0,729367185	0	0	0	0	0	1,054681333	0	0	0	0	0	76,05693659	0	0	0	0	0	19,89620575	0	0	0	0	0	37,49971524	0	0	0	0	0	245,0531847	0	0	0	0	0	70,78529739	0	0	0	0	0	29,2553387	0	0	0	0	0	655,4766936	0	0	0	0	0	62,8820968	0	0	0	0	0
Benzo-[k]-fluoranthene	tonnes	air	2,644034555	0	0	0	0	0	0,772461267	0	0	0	0	0	0,844806075	0	0	0	0	0	11,68137963	0	0	0	0	0	2,050852586	0	0	0	0	0	4,19905023	0	0	0	0	0	296,0668228	0	0	0	0	0	0,120322337	0	0	0	0	0	3,057383255	0	0	0	0	0	1,563898495	0	0	0	0	0	0,661682201	0	0	0	0	0	1,421353898	0	0	0	0	0	11,50990158	0	0	0	0	0	5,887511572	0	0	0	0	0	1,609930415	0	0	0	0	0	2,194723369	0	0	0	0	0	0,607647129	0	0	0	0	0	321,1719232	0	0	0	0	0	95,23085514	0	0	0	0	0	4,698312698	0	0	0	0	0	3,322835102	0	0	0	0	0	29,37012768	0	0	0	0	0	0,995773787	0	0	0	0	0	0,776111398	0	0	0	0	0	0,041390299	0	0	0	0	0	0,000885352	0	0	0	0	0	9,803093297	0	0	0	0	0	0,407657899	0	0	0	0	0	2,732352175	0	0	0	0	0	31,67028324	0	0	0	0	0	0,986785025	0	0	0	0	0	5,768497502	0	0	0	0	0	18,262705	0	0	0	0	0	0,511247499	0	0	0	0	0	0,367771283	0	0	0	0	0	21,04493777	0	0	0	0	0	8,27738626	0	0	0	0	0	2,828626701	0	0	0	0	0	0,354671103	0	0	0	0	0	0,466916765	0	0	0	0	0	31,49852811	0	0	0	0	0	9,130982819	0	0	0	0	0	18,74679219	0	0	0	0	0	126,1020399	0	0	0	0	0	39,17271314	0	0	0	0	0	12,87549808	0	0	0	0	0	376,5145283	0	0	0	0	0	30,09418007	0	0	0	0	0
